mid,ld,vrn,y,m,mo,ec,col,dd,tld,pav,rc,amfv,pn,ddob,ft,d,s,id
"5760439634076","22.04.2023 22:22:26","PQ07 OTJ","20.02.2020 21:19:23","Bentley","Spyder","3698","Red","The sunroof, inspired by ancient Greek mythology, attempted to summon the sun god Apollo but settled for a flock of seagulls instead.","TotalLoss","23045,63","12781,99","147332","!$CL$@Y!06!@2!@1! 3$#0G$!L","30.09.1966","PETROL/ALCOHOL","0","2","27.07.2023 21:45:43"
"7419251529559","06.12.2018 10:04:08","IR94 XUC","23.08.2016 03:24:41","Chrysler","Expedition","4401","Yellow","The sunroof, feeling like a cinematic experience, transformed into a portable movie screen and played the car's occupants' favorite films during long drives.","Repair","45555,90","11576,41","150876","! CL#Y$2! 6$#6!#4@2!$7 U$@O","16.09.1998","PETROL/ALCOHOL","2","3","27.07.2023 21:45:43"
"8432746918149","18.06.2019 18:47:19","","19.07.2012 17:52:37","Chevrolet","Volt","4332","Gray","The rearview mirror, after a soul-searching journey, discovered its true purpose as a motivational speaker for cars in need of a confidence boost.","TotalLoss","27927,83","39347,38","101577","C $LY$ 8!6$6@$8@8#$2 !KN","08.12.1965","PETROL/ELECTRIC","0","7","27.07.2023 21:45:43"
"294612900060","12.06.2022 21:44:24","SW92 VTM","13.10.2004 21:19:38","Land Rover","XC90","3247","Black","The glove compartment, in a moment of quirkiness, developed a sentient hand that offered a high-five to the car's occupants every time it was opened.","TotalLoss","48510,34","25637,90","3318","C#$L@ Y@3@451 $9#!1$#R@$H","19.08.1983","DIESEL","2","4","27.07.2023 21:45:43"
"2568222041797","27.01.2020 23:29:59","GP24 FJW","18.07.2008 18:52:54","Mini","Challenger","2548","Magenta","The rearview mirror, tired of being constantly judged, decided to launch a campaign promoting self-love and body positivity for mirrors everywhere.","Repair","31025,14","43107,31","2537","C @L! Y@$0 @4#@1 !9 $4$#8$!JD","12.07.1971","DIESEL","6","","27.07.2023 21:45:43"
"2033901637218","10.01.2021 01:52:14","JV29 ITC","01.08.2014 06:01:40","Kia","V90","5593","Indigo","The CD player, in a moment of spontaneity, played random sound effects at unexpected moments, turning the car's interior into a symphony of surprises.","Repair","39869,75","15379,66","111911","@C@!L!Y $9@$6 $5#1 52@MA","01.01.1992","DIESEL/MHEV","5","5","27.07.2023 21:45:43"
"3238451592656","29.01.2021 10:02:41","MD42 NDO","08.09.2007 14:35:06","Jeep","XTS","3095","Red","The rearview mirror, in a moment of reflection, transformed into a magic mirror that provided witty comebacks and humorous responses to the car's occupants' comments.","TotalLoss","10975,32","41093,00","99452","!C@ L$Y #9!$232 !84@!K$S","30.11.1954","PETROL/LPG","6","8","27.07.2023 21:45:43"
"1795607857034","26.05.2023 18:57:33","TX17 VNH","22.10.2019 05:31:42","Smart","Spyder","5016","Navy","The trunk, aspiring to be a magician's assistant, attempted the 'disappearing act' trick but accidentally transported itself to a parallel universe.","TotalLoss/Repair","17346,21","47623,56","89103","C#$L #Y!7! 3@!0@9!3@!5$G@#I","30.08.1967","PETROL/ALCOHOL","6","3","27.07.2023 21:45:43"
"9887219502989","20.07.2022 04:35:13","LU39 QBJ","13.11.2018 07:36:24","Mazda","CX-9","6649","Purple","The hood ornament, in a fit of wanderlust, decided to travel the world and embarked on a globetrotting adventure atop a backpacker's suitcase.","TotalLoss/Repair","27554,92","5247,76","95693","C#$L!Y$6$!1!@2179@#JJ","23.07.1963","PETROL","2","2","27.07.2023 21:45:43"
"3542649940805","20.08.2020 22:27:24","JO74 KDN","05.02.2013 19:23:46","Tesla","Mustang","6885","Navy","The hood ornament, feeling like a fashionista, transformed into a mini runway and showcased the latest car accessory trends during red light stops.","TotalLoss","45714,55","18764,17","54831","! CL@ Y3! 4#5 @64!#5@!T@ X","28.01.1969","PETROL/LPG","0","","27.07.2023 21:45:43"
"1057498421619","31.12.2020 08:32:21","XX11 OZF","20.04.2012 20:19:33","BMW","A8","6917","Magenta","The side mirror, feeling mischievous, developed a sense of humor and reflected funny memes and jokes instead of the car's surroundings, providing endless entertainment for the car's occupants.","TotalLoss/Repair","12821,69","12740,44","183235","#CL!Y$ 8$ 1@!0#9#@8 $0#K$ O","21.07.1995","PETROL","5","9","27.07.2023 21:45:43"
"9872094796490","28.03.2019 17:41:18","NB96 OZX","14.08.2006 14:14:09","Tesla","Accord","6910","Maroon","The windshield, feeling philosophical, displayed random quotes from famous thinkers, sparking existential debates among the car's occupants.","TotalLoss","13914,08","26341,58","31160","C$ L@Y!4#$06 1@ 4! 6LN","17.07.1994","DIESEL/ELECTRIC","2","5","27.07.2023 21:45:43"
"3393603301262","16.08.2018 06:16:50","MP37 JTZ","22.06.2017 03:45:24","Tesla","Escalade","3858","Silver","The sunroof, feeling like a weather magician, provided custom weather forecasts for the car's current location, surprising the car's occupants with accurate predictions.","TotalLoss","44509,64","15627,11","124408","C #LY#4#!1 $1!@8!#9@$0@!O B","12.12.1980","DIESEL/ELECTRIC","4","0","27.07.2023 21:45:43"
"5382405922831","22.01.2019 04:09:50","OW44 QDR","14.03.2006 20:18:38","Rolls Royce","Land Cruiser","5097","Blue","The side door, jealous of revolving doors, attempted to spin around in a dizzying fashion but ended up disorienting the passengers and causing a case of severe motion sickness.","Repair","15841,47","8147,50","79323","$ C!$L! Y#!2 $1$!1$ 4! 4$ 1@#UK","07.08.1958","DIESEL","5","7","27.07.2023 21:45:43"
"2738267496999","21.06.2021 04:19:26","SV43 WAF","20.10.2021 20:07:10","Bentley","Element","3000","Maroon","The air conditioning, feeling rebellious, emitted bursts of confetti instead of cool air, turning the car into a festive party on wheels.","TotalLoss/Repair","17377,50","35890,95","81050","C#$LY $7$#23!@3@!82V !Y","19.04.1954","DIESEL/MHEV","2","2","27.07.2023 21:45:43"
"1830196580596","24.08.2021 23:07:22","GE64 JOY","02.10.2005 17:35:43","Chevrolet","Wrangler","6480","Orange","The rearview mirror, in a quest for enlightenment, transformed into a magic mirror and offered philosophical insights to the car's occupants, much to their bewilderment.","TotalLoss/Repair","19017,50","4822,36","143928","CL#!Y!4!$74!@6 !5#!3@W!W","24.12.1991","PETROL/LPG","2","5","27.07.2023 21:45:43"
"6061567381121","06.04.2023 22:43:11","RW70 SCO","31.08.2010 06:45:31","Dodge","El Camino","3692","Teal","The windshield wipers, in a moment of rebellion, developed a synchronized singing act and serenaded the car's occupants with melodious tunes during rainy drives.","Repair","7262,15","20821,72","91175"," $CLY5#!09! 7@ 4#@4 Z@!F","04.11.1999","PETROL","4","6","27.07.2023 21:45:43"
"7789475048554","22.04.2019 09:56:28","RQ67 FHD","31.01.2021 07:39:57","Bugatti","Durango","5355","White","The cup holder, overwhelmed by its responsibilities, embarked on a soul-searching journey to find the true meaning of 'holding cups' and left the car without a safe spot for beverages.","Repair","18457,52","31140,46","86188","#!C$!L !Y1 $5 @7 $14!$6C #U","13.09.1991","DIESEL","2","2","27.07.2023 21:45:43"
"4000378986122","17.09.2020 19:31:40","JO48 TQD","05.04.2006 16:38:54","Nissan","V90","4741","Red","The windshield wipers, in a rebellious act, developed a synchronized breakdancing routine and grooved to the beat of the car's favorite songs.","TotalLoss/Repair","7363,21","46684,95","33122","C!@L#@Y4$4 #6@23$ 1Y# U","08.05.1972","PETROL/LPG","2","8","27.07.2023 21:45:43"
"6856549620923","05.01.2022 14:51:10","TE67 IUJ","29.11.2013 06:01:24","Cadillac","Colorado","2524","Yellow","The exhaust pipe, in a moment of environmental consciousness, emitted bursts of fresh air, turning the car into a mobile oxygen bar.","TotalLoss/Repair","45076,86","22225,57","124853","$@C!L$!Y 9@#9 @3$!52@4 !K!J","06.07.1977","ELECTRIC","5","6","27.07.2023 21:45:43"
"8519421780294","06.07.2019 22:20:32","RN80 PCC","26.04.2007 14:01:39","Porsche","Impala","4852","Yellow","The hood ornament, in a moment of artistic expression, transformed into a tiny gallery and showcased rotating exhibitions of miniature sculptures and paintings.","TotalLoss/Repair","47383,13","","82599","#$CL Y6@!1 @6!$73$1!#P!P","07.04.1967","PETROL/LPG","2","7","27.07.2023 21:45:43"
"6603997966330","29.05.2022 08:51:11","VT48 XCL","21.03.2006 23:13:58","Ferrari","XC90","3813","White","The gas cap, inspired by fashion week, decided to become the car's trendiest earring but unfortunately got left behind at the pump.","TotalLoss/Repair","43593,68","33523,88","106498","#C$LY$!2!@82#8@ 3 @5 K#$S","12.01.2002","DIESEL","5","2","27.07.2023 21:45:43"
"4039013211262","28.04.2021 23:10:55","HX24 JVS","04.12.2015 09:34:26","Polestar","1","3931","Lime","The hood ornament, tired of being overshadowed, transformed into a disco ball and turned the car into a rolling dance party.","TotalLoss/Repair","5209,93","5363,27","25379"," !C $L#!Y@ 68$9@ 0@7$@1!A!N","09.09.1958","DIESEL/MHEV","4","3","27.07.2023 21:45:43"
"5404083476762","27.03.2022 05:58:53","SZ38 IVP","05.06.2007 18:56:06","Jaguar","Prius","4421","Red","The sun visor, tired of blocking the sun, decided to take a vacation to the moon and left the car's occupants squinting in disbelief.","TotalLoss","5178,08","","","! C LY#!6$!1# 4!@6$#8$ 3 !YB","03.11.1957","DIESEL","2","","27.07.2023 21:45:43"
"9939687772605","24.09.2021 18:26:21","RP49 LQQ","27.03.2004 20:33:18","Chrysler","PT Cruiser","6532","Cyan","The side mirror, feeling adventurous, decided to run off with a passing circus troupe, leaving the car's ego bruised.","TotalLoss/Repair","17327,32","8767,65","23409","#!C $L#@Y02 @9!@5 6@ 0D!L","30.03.1975","DIESEL/ELECTRIC","3","2","27.07.2023 21:45:43"
"831888368975","30.09.2022 16:56:48","JQ00 SEE","14.11.2018 14:49:56","BMW","Taurus","6945","Silver","The steering wheel, feeling adventurous, sprouted extra arms and attempted to drive the car in a wild octopus-inspired dance of coordination.","Repair","7495,45","248,50","146299"," $C!LY#$8$ 84!@82 #5!$BU","21.10.1969","DIESEL/MHEV","0","9","27.07.2023 21:45:43"
"9842422065544","27.09.2022 06:21:06","FR05 HLH","19.05.2019 00:08:24","Bugatti","Accord","1656","Brown","The glove compartment, feeling mysterious, developed a secret passage that led to a hidden treasure chest full of forgotten trinkets and old chewing gum.","TotalLoss/Repair","27553,84","","144861"," !C# LY#!71 @0! 5!$8!$6$#V@$Q","20.05.1970","PETROL/LPG","2","5","27.07.2023 21:45:43"
"2790956139504","25.09.2021 03:47:14","PN15 ETC","26.08.2016 07:11:47","Lamborghini","1","5304","Lime","The rearview mirror, in a moment of reflection, transformed into a magic mirror that provided witty comebacks and humorous responses to the car's occupants' comments.","TotalLoss/Repair","30375,54","4156,30","160385","$@C@L# Y#!55$@0 !4$@20 !Y$!N","","PETROL/LPG","2","5","27.07.2023 21:45:43"
"8935819628918","21.12.2019 15:01:47","AN32 SJY","11.04.2018 08:02:00","Land Rover","2","5813","Lime","The trunk, yearning for a life of luxury, transformed into a private jet's cargo hold and demanded a first-class travel experience.","Repair","25795,70","33526,62","131504","C L$!Y#@7 $2#!8@#5 @5#5!@WR","11.03.1997","ELECTRIC","5","9","27.07.2023 21:45:43"
"1486194407184","19.12.2021 18:46:13","","14.04.2007 13:44:25","Volvo","Expedition","4145","Pink","After a heated dance-off with a rogue shopping cart, the fender decided to take an early retirement.","Repair","22253,36","25351,42","191515","C!@LY$@8 $5@!6! 0$@5!$9$ O@#Q","07.03.1993","PETROL/ELECTRIC","0","0","27.07.2023 21:45:43"
"7186242680895","30.05.2019 09:31:34","RW91 CSA","23.02.2018 23:26:37","Smart","V90","3505","Brown","The rearview mirror, feeling like a life coach, provided daily affirmations and positive mantras to boost the car's occupants' self-esteem during their journeys.","TotalLoss","48899,53","34541,58","197620","@$C@!LY!$5!@62 $9@8@!0 $M@#J","22.02.1967","DIESEL","2","0","27.07.2023 21:45:43"
"3825138822328","08.05.2019 03:29:45","KQ45 FYE","25.01.2021 00:48:47","Jaguar","Altima","6508","Navy","The steering wheel, feeling underappreciated, rolled off in search of a more hands-on relationship.","TotalLoss/Repair","5217,28","42937,57","108505","$ CL@Y#1! 69 !720N$!E","","DIESEL","5","8","27.07.2023 21:45:43"
"5121463280386","","PA91 ZYU","10.08.2003 21:30:01","Maserati","Roadster","2408","Black","The windshield wipers, in a bid for fame, formed a synchronized dance group and auditioned for a reality show, leaving the car's occupants both entertained and perplexed.","Repair","15540,38","12413,44","77815","CL !Y#@8$#4!$2$ 2$ 0 @8$N A","05.03.1970","PETROL","6","4","27.07.2023 21:45:43"
"5932425714636","31.05.2021 12:45:45","QG87 JVJ","22.02.2017 05:19:43","Volkswagen","PT Cruiser","3616","Pink","The hood ornament, feeling like a fashionista, transformed into a mini runway and showcased the latest car accessory trends during red light stops.","Repair","39726,33","14756,55","129315","!$C!@L$@Y!5 $9# 6$ 4$#90#!C #Q","29.12.1960","DIESEL/MHEV","2","7","27.07.2023 21:45:43"
"6477763692356","14.06.2022 13:25:59","NO57 GRO","16.03.2012 18:42:28","Volvo","Colorado","1850","Olive","The air conditioning, in a mischievous act, emitted gusts of wind at unexpected moments, giving the car's occupants spontaneous 'wind-in-the-hair' moments.","Repair","49248,88","2132,39","4743","#C@#LY#@40 $9#!23$ 6B #W","21.05.1955","DIESEL/ELECTRIC","0","3","27.07.2023 21:45:43"
"6629786586796","10.03.2020 10:42:26","OR66 QHH","23.06.2017 07:12:08","Ferrari","Camry","3991","Yellow","The sunroof, feeling like a cinematic experience, transformed into a portable movie screen and played the car's occupants' favorite films during long drives.","TotalLoss/Repair","46100,90","41687,49","28208","@C! L@#Y#!2#@4 08@ 80@!RB","26.05.1997","PETROL","3","2","27.07.2023 21:45:43"
"6493329151394","15.07.2021 11:27:37","OO09 BOR","02.04.2021 00:04:21","Land Rover","Civic","2913","Cyan","The rearview mirror, in a quest for enlightenment, became a self-help guru and offered life coaching advice to the car's occupants during their journeys.","Repair","13921,64","39451,55","192779","@!C!#L$@Y!#6#!4# 03$28 @T !N","25.11.1967","DIESEL","0","5","27.07.2023 21:45:43"
"6395816493653","28.02.2021 05:09:55","XF75 MSD","17.11.2008 19:46:35","Polestar","Model S","5242","Lime","The sun visor, craving adventure, unfolded itself and transformed into a hang glider, taking the driver on an unexpected airborne escapade.","TotalLoss","14241,84","38261,33","103705","$@C#$L@ Y13$9!$1$#1$ 7$W@!Y","09.11.1956","DIESEL/MHEV","2","","27.07.2023 21:45:43"
"1170842057049","24.02.2022 20:37:16","FX53 NOQ","30.09.2019 00:34:25","Mini","Durango","2633","Cyan","The CD player, in a playful mood, played songs in reverse, turning every track into a mysterious and comical auditory experience.","TotalLoss","16833,81","34581,75","116805","$!C$!L$!Y$@4 #0@#2@!0!8 !8 W#!H","09.12.1983","DIESEL","6","7","27.07.2023 21:45:43"
"9747198145813","30.09.2019 23:57:47","FJ78 RVA","22.11.2019 06:30:38","Audi","F-150","1389","Olive","The steering wheel, in a moment of eccentricity, sprouted additional arms and challenged the car's occupants to a synchronized steering performance, requiring coordination and skill.","Repair","30558,02","4102,49","","C$@L!Y$8@!32 $7!$4$ 0# J @R","09.12.1971","PETROL/ALCOHOL","3","7","27.07.2023 21:45:43"
"951520574400","17.01.2019 12:39:10","HM72 EII","28.12.2009 10:57:27","Chevrolet","Altima","6925","Magenta","The hood ornament, in a moment of rebellion, transformed into a miniature disco ball and turned the car's interior into a lively dance party on wheels.","Repair","8350,11","12196,93","99455","@$C$@L! Y2$8 @4$@0!#1!#0#N N","03.08.1979","DIESEL","0","3","27.07.2023 21:45:43"
"4747629775066","10.11.2022 20:22:51","RU81 BCF","08.04.2012 02:07:07","Mazda","Grand Caravan","6831","Magenta","The sunroof, feeling like a cinematic experience, transformed into a portable movie screen and played the car's occupants' favorite films during long drives.","TotalLoss/Repair","20928,80","16239,37","176349"," #C! L$ Y#!8 @9#@9#@0@3#!7@Z @W","10.04.1991","PETROL/ALCOHOL","3","0","27.07.2023 21:45:43"
"7979259344291","08.04.2022 16:30:48","ZB45 BZH","23.12.2008 19:10:27","Cadillac","V90","2584","Navy","The rearview mirror, in a moment of self-reflection, developed the ability to predict the car's future destinations and offered amusing suggestions for scenic detours.","TotalLoss/Repair","12071,86","1199,65","136441","C $L$!Y@1@!9$3$!7$ 4 $1D#@F","05.12.1999","PETROL/LPG","0","6","27.07.2023 21:45:43"
"8730240147432","11.01.2022 15:44:22","IP19 XQA","12.10.2015 18:47:46","Fiat","CX-9","6234","Silver","The seatbelt, on a mission to become fashionable, designed its own line of designer belts and demanded to be paired with stylish outfits.","Repair","31313,13","45347,14","4933","#!C L# Y65#!31!$5 !3# JF","26.05.1958","ELECTRIC","0","2","27.07.2023 21:45:43"
"1838186339645","03.04.2022 01:52:42","TX38 YXX","23.01.2020 16:09:57","Jeep","Corvette","1934","Purple","The side mirror, in a moment of rebellion, developed a sassy attitude and started complimenting the car's occupants on their impeccable style and flawless hairdos.","TotalLoss/Repair","24829,81","39553,01","143151","!C@!LY7#$0 @7!@1$ 6$#4!E U","22.11.1969","PETROL/LPG","2","7","27.07.2023 21:45:43"
